# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.121815      	p_rgh         	8.203803e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.857259e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.122101      	p_rgh         	8.053113e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.747156e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.122388      	p_rgh         	7.791832e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.655428e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.122672      	p_rgh         	7.976552e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.629445e+05	(2.920138e+00 1.886509e+00 2.789961e+00)	2
0.122964      	p_rgh         	7.911479e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.106678e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.123253      	p_rgh         	7.796979e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.885781e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.123535      	p_rgh         	7.805450e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.748179e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.123811      	p_rgh         	7.762044e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.702734e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.124094      	p_rgh         	7.639199e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.652036e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.124374      	p_rgh         	7.525588e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.633290e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.124642      	p_rgh         	7.536323e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.099830e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.124905      	p_rgh         	7.555936e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.901189e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.125181      	p_rgh         	7.515956e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.727129e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.125461      	p_rgh         	7.453411e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.646147e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.125739      	p_rgh         	7.508576e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.779088e+05	(3.478766e+00 2.513971e-01 2.788450e+00)	2
0.126017      	p_rgh         	7.535809e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.654616e+05	(3.478758e+00 -2.484533e-01 2.789422e+00)	2
0.126299      	p_rgh         	7.616687e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.159190e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.126592      	p_rgh         	7.657717e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.924450e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.126882      	p_rgh         	7.866500e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.748506e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.127171      	p_rgh         	7.992199e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.625095e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.127466      	p_rgh         	7.985585e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.048309e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.127754      	p_rgh         	7.782504e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.920674e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.12803       	p_rgh         	7.869584e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.800432e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.128299      	p_rgh         	7.847349e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.705765e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.128567      	p_rgh         	7.787921e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.629685e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.128849      	p_rgh         	7.657761e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.583521e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.129127      	p_rgh         	7.583192e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.109176e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.129401      	p_rgh         	7.528946e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.943165e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.129657      	p_rgh         	7.578030e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.844757e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.129901      	p_rgh         	7.643244e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.746709e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.130152      	p_rgh         	7.664465e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.642199e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.130401      	p_rgh         	7.594974e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.587060e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.130645      	p_rgh         	7.655656e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.076603e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.130892      	p_rgh         	7.691591e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.930212e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.131154      	p_rgh         	7.676935e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.827488e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.131426      	p_rgh         	7.577120e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.742279e+05	(3.478758e+00 -2.484533e-01 2.789422e+00)	2
