# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.106947      	p_rgh         	7.060756e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.690399e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.107008      	p_rgh         	7.065425e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.685348e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.10707       	p_rgh         	7.075893e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.680508e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.107132      	p_rgh         	7.094435e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.683725e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.107194      	p_rgh         	7.113930e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.887390e+05	(2.920138e+00 -1.886509e+00 2.789961e+00)	2
0.107255      	p_rgh         	7.133323e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.855613e+05	(2.920138e+00 -1.886509e+00 2.789961e+00)	2
0.107317      	p_rgh         	7.159291e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.820131e+05	(2.920138e+00 -1.886509e+00 2.789961e+00)	2
0.107378      	p_rgh         	7.182965e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.782131e+05	(2.920138e+00 -1.886509e+00 2.789961e+00)	2
0.107439      	p_rgh         	7.206672e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.742505e+05	(2.920138e+00 -1.886509e+00 2.789961e+00)	2
0.1075        	p_rgh         	7.241494e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.709294e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.10756       	p_rgh         	7.279939e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.700744e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
