# Region type : patch outlet
# Faces       : 248
# Area        : 3.740941e+01
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.0494886     	-1.752620e+01
0.049544      	-1.754584e+01
0.0495997     	-1.756557e+01
0.0496556     	-1.758540e+01
0.0497118     	-1.760531e+01
0.0497683     	-1.762532e+01
0.0498251     	-1.764542e+01
0.0498821     	-1.766563e+01
0.0499395     	-1.768594e+01
0.0499972     	-1.770637e+01
0.0500552     	-1.772694e+01
0.0501137     	-1.774763e+01
0.0501725     	-1.776846e+01
0.0502317     	-1.778945e+01
0.0502914     	-1.781058e+01
0.0503515     	-1.783187e+01
0.0504121     	-1.785332e+01
0.0504721     	-1.787449e+01
0.0505301     	-1.789482e+01
0.0505859     	-1.791428e+01
0.0506408     	-1.793341e+01
0.0506944     	-1.795205e+01
0.0507463     	-1.797006e+01
0.0507966     	-1.798750e+01
0.0508468     	-1.800503e+01
0.0508964     	-1.802237e+01
0.0509453     	-1.803946e+01
0.0509936     	-1.805637e+01
0.0510423     	-1.807352e+01
0.0510911     	-1.809076e+01
0.0511399     	-1.810803e+01
0.0511888     	-1.812532e+01
0.0512376     	-1.814260e+01
0.0512863     	-1.815985e+01
0.051335      	-1.817709e+01
0.0513838     	-1.819439e+01
0.0514328     	-1.821181e+01
0.0514822     	-1.822934e+01
0.0515318     	-1.824700e+01
0.0515818     	-1.826481e+01
0.0516323     	-1.828279e+01
0.0516832     	-1.830094e+01
0.0517347     	-1.831927e+01
0.0517866     	-1.833778e+01
0.0518391     	-1.835654e+01
0.0518923     	-1.837551e+01
0.051946      	-1.839467e+01
0.0520003     	-1.841408e+01
0.0520554     	-1.843375e+01
0.0521113     	-1.845371e+01
0.052168      	-1.847394e+01
0.0522255     	-1.849448e+01
0.0522838     	-1.851531e+01
0.052343      	-1.853644e+01
0.0524031     	-1.855790e+01
0.0524641     	-1.857965e+01
0.0525259     	-1.860171e+01
0.0525888     	-1.862415e+01
0.0526527     	-1.864693e+01
0.0527175     	-1.867003e+01
0.0527832     	-1.869345e+01
0.0528499     	-1.871717e+01
0.0529174     	-1.874119e+01
0.0529857     	-1.876548e+01
0.0530548     	-1.879003e+01
0.0531246     	-1.881481e+01
0.053195      	-1.883978e+01
0.053266      	-1.886492e+01
0.0533376     	-1.889029e+01
0.0534098     	-1.891586e+01
0.0534824     	-1.894157e+01
0.0535554     	-1.896737e+01
0.0536284     	-1.899319e+01
0.0537016     	-1.901902e+01
0.0537746     	-1.904478e+01
0.0538476     	-1.907053e+01
0.0539205     	-1.909624e+01
0.0539932     	-1.912189e+01
0.0540665     	-1.914778e+01
0.0541397     	-1.917364e+01
0.0542124     	-1.919927e+01
0.0542841     	-1.922451e+01
0.0543549     	-1.924942e+01
0.0544245     	-1.927388e+01
0.0544926     	-1.929772e+01
0.0545588     	-1.932089e+01
0.0546233     	-1.934345e+01
0.0546878     	-1.936607e+01
0.0547515     	-1.938848e+01
0.0548141     	-1.941049e+01
0.0548752     	-1.943192e+01
0.0549348     	-1.945282e+01
0.0549937     	-1.947352e+01
0.0550532     	-1.949455e+01
0.0551126     	-1.951560e+01
0.0551715     	-1.953644e+01
0.0552297     	-1.955704e+01
0.0552873     	-1.957741e+01
0.0553444     	-1.959761e+01
0.0554013     	-1.961779e+01
0.0554582     	-1.963798e+01
0.0555158     	-1.965847e+01
0.0555739     	-1.967918e+01
0.0556323     	-1.970004e+01
0.0556912     	-1.972104e+01
0.0557503     	-1.974215e+01
0.0558098     	-1.976335e+01
0.0558698     	-1.978477e+01
0.0559303     	-1.980640e+01
0.0559914     	-1.982818e+01
0.0560525     	-1.984994e+01
0.0561136     	-1.987170e+01
0.0561747     	-1.989340e+01
0.0562357     	-1.991504e+01
0.0562972     	-1.993690e+01
0.0563592     	-1.995891e+01
0.0564213     	-1.998097e+01
0.0564834     	-2.000301e+01
0.0565454     	-2.002496e+01
0.0566072     	-2.004678e+01
0.0566685     	-2.006843e+01
0.0567292     	-2.008986e+01
0.0567894     	-2.011103e+01
0.0568488     	-2.013191e+01
0.0569074     	-2.015248e+01
0.056965      	-2.017269e+01
0.0570216     	-2.019253e+01
0.0570772     	-2.021197e+01
0.0571318     	-2.023107e+01
0.0571855     	-2.024987e+01
0.0572391     	-2.026866e+01
0.0572921     	-2.028728e+01
0.0573444     	-2.030565e+01
0.0573959     	-2.032371e+01
0.0574465     	-2.034147e+01
0.0574966     	-2.035903e+01
0.057546      	-2.037641e+01
0.0575957     	-2.039393e+01
0.0576453     	-2.041142e+01
0.0576946     	-2.042883e+01
0.0577437     	-2.044621e+01
0.0577929     	-2.046362e+01
0.057842      	-2.048102e+01
0.0578912     	-2.049842e+01
0.0579408     	-2.051607e+01
0.0579908     	-2.053386e+01
0.0580411     	-2.055174e+01
0.0580916     	-2.056971e+01
0.0581423     	-2.058777e+01
0.0581933     	-2.060591e+01
0.0582445     	-2.062415e+01
0.0582959     	-2.064243e+01
0.0583475     	-2.066078e+01
0.0583994     	-2.067922e+01
0.0584515     	-2.069774e+01
0.0585038     	-2.071634e+01
0.0585566     	-2.073514e+01
0.0586099     	-2.075414e+01
0.0586638     	-2.077331e+01
0.0587181     	-2.079267e+01
0.0587729     	-2.081222e+01
0.0588286     	-2.083206e+01
0.058885      	-2.085222e+01
0.0589423     	-2.087266e+01
0.0590005     	-2.089343e+01
0.0590594     	-2.091447e+01
0.0591193     	-2.093587e+01
0.0591801     	-2.095755e+01
0.0592417     	-2.097951e+01
0.0593032     	-2.100139e+01
0.0593645     	-2.102309e+01
0.0594255     	-2.104464e+01
0.0594862     	-2.106607e+01
0.0595467     	-2.108738e+01
0.0596069     	-2.110861e+01
0.0596669     	-2.112975e+01
0.0597267     	-2.115082e+01
0.0597864     	-2.117182e+01
0.0598458     	-2.119278e+01
0.0599052     	-2.121369e+01
0.0599644     	-2.123456e+01
0.0600234     	-2.125540e+01
0.0600824     	-2.127622e+01
0.0601414     	-2.129703e+01
0.0602003     	-2.131783e+01
0.0602592     	-2.133863e+01
0.060318      	-2.135945e+01
0.0603769     	-2.138027e+01
0.0604359     	-2.140113e+01
0.0604949     	-2.142201e+01
0.060554      	-2.144292e+01
0.0606132     	-2.146388e+01
0.0606725     	-2.148488e+01
0.0607319     	-2.150593e+01
0.0607915     	-2.152703e+01
0.0608511     	-2.154817e+01
0.060911      	-2.156936e+01
0.0609709     	-2.159061e+01
0.061031      	-2.161191e+01
0.0610913     	-2.163327e+01
0.0611502     	-2.165402e+01
0.0612074     	-2.167407e+01
0.0612633     	-2.169361e+01
0.0613189     	-2.171312e+01
0.0613737     	-2.173233e+01
0.0614273     	-2.175112e+01
0.0614798     	-2.176948e+01
0.0615313     	-2.178747e+01
0.0615829     	-2.180561e+01
0.0616344     	-2.182374e+01
0.0616856     	-2.184178e+01
0.0617363     	-2.185965e+01
0.0617866     	-2.187736e+01
0.0618364     	-2.189494e+01
0.0618861     	-2.191245e+01
0.0619361     	-2.193016e+01
0.0619864     	-2.194799e+01
0.0620368     	-2.196590e+01
0.0620874     	-2.198386e+01
0.0621381     	-2.200183e+01
0.0621886     	-2.201973e+01
0.0622389     	-2.203754e+01
0.0622894     	-2.205543e+01
0.0623401     	-2.207343e+01
0.0623911     	-2.209153e+01
0.0624423     	-2.210971e+01
0.0624938     	-2.212799e+01
0.0625456     	-2.214637e+01
0.0625982     	-2.216509e+01
0.0626516     	-2.218410e+01
0.0627057     	-2.220335e+01
0.0627603     	-2.222279e+01
0.0628154     	-2.224239e+01
0.0628709     	-2.226213e+01
0.0629269     	-2.228197e+01
0.0629831     	-2.230190e+01
0.0630395     	-2.232189e+01
0.0630961     	-2.234191e+01
0.0631529     	-2.236197e+01
0.0632098     	-2.238206e+01
0.0632672     	-2.240236e+01
0.063325      	-2.242278e+01
0.063383      	-2.244327e+01
0.0634412     	-2.246381e+01
0.0634995     	-2.248436e+01
0.0635578     	-2.250490e+01
0.0636161     	-2.252541e+01
0.0636743     	-2.254589e+01
0.0637324     	-2.256635e+01
0.0637906     	-2.258679e+01
0.0638486     	-2.260720e+01
0.0639065     	-2.262755e+01
0.0639643     	-2.264785e+01
0.064022      	-2.266812e+01
0.0640796     	-2.268837e+01
0.0641371     	-2.270863e+01
0.0641949     	-2.272896e+01
0.0642527     	-2.274935e+01
0.0643111     	-2.276994e+01
0.0643696     	-2.279061e+01
0.0644282     	-2.281130e+01
0.0644867     	-2.283192e+01
0.0645447     	-2.285236e+01
0.0646024     	-2.287264e+01
0.0646596     	-2.289278e+01
0.0647165     	-2.291277e+01
0.0647729     	-2.293260e+01
0.0648289     	-2.295229e+01
0.0648845     	-2.297185e+01
0.0649398     	-2.299128e+01
0.0649946     	-2.301059e+01
0.0650492     	-2.302981e+01
0.0651035     	-2.304894e+01
0.0651575     	-2.306798e+01
0.0652112     	-2.308692e+01
0.0652646     	-2.310576e+01
0.0653177     	-2.312449e+01
0.0653705     	-2.314312e+01
0.0654229     	-2.316165e+01
0.0654752     	-2.318010e+01
0.0655271     	-2.319847e+01
0.0655788     	-2.321677e+01
0.0656304     	-2.323500e+01
0.0656811     	-2.325291e+01
0.065731      	-2.327048e+01
0.065781      	-2.328816e+01
0.065831      	-2.330586e+01
0.0658807     	-2.332348e+01
0.0659299     	-2.334091e+01
0.0659787     	-2.335815e+01
0.0660272     	-2.337530e+01
0.0660753     	-2.339236e+01
0.0661233     	-2.340936e+01
0.0661716     	-2.342652e+01
0.0662201     	-2.344376e+01
0.0662687     	-2.346105e+01
0.0663172     	-2.347834e+01
0.0663658     	-2.349561e+01
0.0664142     	-2.351283e+01
0.0664624     	-2.352998e+01
0.0665104     	-2.354703e+01
0.0665582     	-2.356398e+01
0.0666056     	-2.358083e+01
0.0666528     	-2.359756e+01
0.0666997     	-2.361418e+01
0.0667464     	-2.363071e+01
0.0667928     	-2.364715e+01
0.0668389     	-2.366352e+01
0.066885      	-2.367984e+01
0.0669309     	-2.369613e+01
0.0669768     	-2.371242e+01
0.067023      	-2.372890e+01
0.0670697     	-2.374554e+01
0.0671167     	-2.376232e+01
0.0671641     	-2.377922e+01
0.0672117     	-2.379622e+01
0.0672596     	-2.381331e+01
0.0673077     	-2.383048e+01
0.067356      	-2.384771e+01
0.0674045     	-2.386502e+01
0.0674532     	-2.388238e+01
0.0675022     	-2.389981e+01
0.0675513     	-2.391730e+01
0.0676006     	-2.393486e+01
0.0676501     	-2.395248e+01
0.0676998     	-2.397017e+01
0.06775       	-2.398803e+01
0.0678003     	-2.400593e+01
0.0678507     	-2.402385e+01
0.0679012     	-2.404180e+01
0.0679518     	-2.405979e+01
0.0680026     	-2.407782e+01
0.0680535     	-2.409590e+01
0.0681047     	-2.411405e+01
0.068156      	-2.413228e+01
0.0682076     	-2.415059e+01
0.0682593     	-2.416897e+01
0.0683113     	-2.418742e+01
0.0683634     	-2.420593e+01
0.0684158     	-2.422451e+01
0.0684683     	-2.424315e+01
0.068521      	-2.426186e+01
0.0685739     	-2.428063e+01
0.068627      	-2.429946e+01
0.0686803     	-2.431834e+01
0.0687337     	-2.433729e+01
0.0687872     	-2.435629e+01
0.068841      	-2.437534e+01
0.0688948     	-2.439444e+01
0.0689489     	-2.441360e+01
0.0690031     	-2.443283e+01
0.0690575     	-2.445213e+01
0.0691122     	-2.447151e+01
0.069167      	-2.449097e+01
0.0692221     	-2.451051e+01
0.0692774     	-2.453012e+01
0.0693328     	-2.454980e+01
0.0693885     	-2.456953e+01
0.0694443     	-2.458932e+01
0.0695002     	-2.460916e+01
0.0695564     	-2.462907e+01
0.0696126     	-2.464903e+01
0.0696691     	-2.466906e+01
0.0697258     	-2.468915e+01
0.0697826     	-2.470933e+01
0.0698398     	-2.472961e+01
0.0698972     	-2.474999e+01
0.0699549     	-2.477047e+01
0.0700129     	-2.479104e+01
0.0700711     	-2.481172e+01
0.0701296     	-2.483250e+01
0.0701885     	-2.485339e+01
0.0702476     	-2.487439e+01
0.0703071     	-2.489551e+01
0.070367      	-2.491679e+01
0.0704273     	-2.493823e+01
0.0704881     	-2.495984e+01
0.0705494     	-2.498160e+01
0.0706111     	-2.500352e+01
0.0706732     	-2.502559e+01
0.0707358     	-2.504782e+01
0.0707988     	-2.507020e+01
0.0708622     	-2.509273e+01
0.0709261     	-2.511541e+01
0.0709905     	-2.513825e+01
0.0710554     	-2.516127e+01
0.0711208     	-2.518449e+01
0.0711868     	-2.520790e+01
0.0712533     	-2.523148e+01
0.0713202     	-2.525522e+01
0.0713876     	-2.527910e+01
0.0714554     	-2.530312e+01
0.0715233     	-2.532714e+01
0.0715909     	-2.535102e+01
0.0716582     	-2.537475e+01
0.0717251     	-2.539830e+01
0.0717915     	-2.542166e+01
0.0718574     	-2.544482e+01
0.0719227     	-2.546776e+01
0.0719875     	-2.549047e+01
0.0720515     	-2.551295e+01
0.0721151     	-2.553525e+01
0.0721779     	-2.555730e+01
0.0722401     	-2.557910e+01
0.0723015     	-2.560066e+01
0.0723631     	-2.562230e+01
0.0724242     	-2.564380e+01
0.0724846     	-2.566505e+01
0.0725442     	-2.568596e+01
0.0726027     	-2.570649e+01
0.0726606     	-2.572678e+01
0.0727176     	-2.574680e+01
0.0727741     	-2.576663e+01
0.07283       	-2.578625e+01
0.0728863     	-2.580610e+01
0.0729426     	-2.582596e+01
0.0729987     	-2.584580e+01
0.0730547     	-2.586562e+01
0.0731107     	-2.588539e+01
0.0731664     	-2.590512e+01
0.0732228     	-2.592511e+01
0.0732796     	-2.594524e+01
0.0733365     	-2.596548e+01
0.0733938     	-2.598580e+01
0.0734513     	-2.600623e+01
0.0735091     	-2.602674e+01
0.0735669     	-2.604727e+01
0.0736249     	-2.606784e+01
0.073683      	-2.608844e+01
0.0737413     	-2.610910e+01
0.0737999     	-2.612987e+01
0.0738588     	-2.615076e+01
0.0739179     	-2.617173e+01
0.0739776     	-2.619291e+01
0.0740377     	-2.621427e+01
0.0740984     	-2.623580e+01
0.0741598     	-2.625764e+01
0.074222      	-2.627975e+01
0.0742847     	-2.630206e+01
0.074348      	-2.632453e+01
0.0744116     	-2.634712e+01
0.0744755     	-2.636979e+01
0.0745397     	-2.639254e+01
0.0746041     	-2.641534e+01
0.0746686     	-2.643815e+01
0.0747331     	-2.646093e+01
0.0747973     	-2.648362e+01
0.0748616     	-2.650630e+01
0.0749259     	-2.652901e+01
0.0749912     	-2.655214e+01
0.075057      	-2.657545e+01
0.0751228     	-2.659874e+01
0.0751882     	-2.662184e+01
0.075253      	-2.664466e+01
0.0753168     	-2.666709e+01
0.0753795     	-2.668910e+01
0.0754411     	-2.671069e+01
0.0755027     	-2.673233e+01
0.0755639     	-2.675389e+01
0.0756243     	-2.677514e+01
0.0756835     	-2.679587e+01
0.075741      	-2.681599e+01
0.0757969     	-2.683553e+01
0.0758525     	-2.685502e+01
0.0759073     	-2.687424e+01
0.0759605     	-2.689285e+01
0.0760119     	-2.691080e+01
0.0760618     	-2.692819e+01
0.0761104     	-2.694517e+01
0.076159      	-2.696222e+01
0.0762069     	-2.697908e+01
0.0762542     	-2.699571e+01
0.0763004     	-2.701198e+01
0.0763457     	-2.702789e+01
0.0763909     	-2.704387e+01
0.0764358     	-2.705974e+01
0.07648       	-2.707537e+01
0.0765234     	-2.709072e+01
0.0765665     	-2.710595e+01
0.0766093     	-2.712111e+01
0.0766525     	-2.713648e+01
0.0766958     	-2.715195e+01
0.0767393     	-2.716750e+01
0.0767829     	-2.718307e+01
0.0768264     	-2.719861e+01
0.0768699     	-2.721414e+01
0.0769133     	-2.722965e+01
0.0769568     	-2.724518e+01
0.0770004     	-2.726075e+01
0.0770441     	-2.727636e+01
0.0770883     	-2.729221e+01
0.0771331     	-2.730827e+01
0.0771784     	-2.732454e+01
0.0772242     	-2.734099e+01
0.0772705     	-2.735760e+01
0.0773172     	-2.737437e+01
0.0773643     	-2.739129e+01
0.0774119     	-2.740834e+01
0.0774599     	-2.742552e+01
0.0775083     	-2.744284e+01
0.077557      	-2.746027e+01
0.0776061     	-2.747781e+01
0.0776556     	-2.749548e+01
0.0777056     	-2.751328e+01
0.0777562     	-2.753136e+01
0.0778076     	-2.754971e+01
0.07786       	-2.756850e+01
0.0779136     	-2.758768e+01
0.0779682     	-2.760723e+01
0.0780238     	-2.762711e+01
0.0780803     	-2.764729e+01
0.0781376     	-2.766774e+01
0.0781958     	-2.768844e+01
0.0782547     	-2.770940e+01
0.0783143     	-2.773058e+01
0.0783746     	-2.775199e+01
0.0784356     	-2.777361e+01
0.0784973     	-2.779543e+01
0.0785595     	-2.781744e+01
0.0786223     	-2.783962e+01
0.0786857     	-2.786196e+01
0.0787494     	-2.788445e+01
0.0788137     	-2.790707e+01
0.0788783     	-2.792984e+01
0.0789433     	-2.795272e+01
0.0790087     	-2.797571e+01
0.0790745     	-2.799886e+01
0.0791407     	-2.802213e+01
0.0792072     	-2.804550e+01
0.0792738     	-2.806893e+01
0.0793407     	-2.809240e+01
0.0794077     	-2.811596e+01
0.0794748     	-2.813954e+01
0.0795422     	-2.816321e+01
0.0796096     	-2.818686e+01
0.0796768     	-2.821045e+01
0.0797436     	-2.823391e+01
0.0798104     	-2.825735e+01
0.079877      	-2.828071e+01
0.079944      	-2.830426e+01
0.0800106     	-2.832766e+01
0.0800764     	-2.835072e+01
0.0801409     	-2.837329e+01
0.0802041     	-2.839535e+01
0.080266      	-2.841690e+01
0.0803267     	-2.843807e+01
0.0803864     	-2.845889e+01
0.0804462     	-2.847982e+01
0.0805053     	-2.850054e+01
0.0805633     	-2.852086e+01
0.0806201     	-2.854072e+01
0.0806761     	-2.856029e+01
0.0807324     	-2.858011e+01
0.0807886     	-2.859990e+01
0.0808443     	-2.861955e+01
0.0808996     	-2.863905e+01
0.0809546     	-2.865843e+01
0.0810092     	-2.867767e+01
0.0810635     	-2.869685e+01
0.0811182     	-2.871621e+01
0.0811732     	-2.873570e+01
0.0812284     	-2.875530e+01
0.0812839     	-2.877499e+01
0.0813396     	-2.879476e+01
0.0813955     	-2.881461e+01
0.0814517     	-2.883456e+01
0.0815081     	-2.885458e+01
0.0815646     	-2.887464e+01
0.0816214     	-2.889479e+01
0.0816787     	-2.891510e+01
0.0817362     	-2.893553e+01
0.0817941     	-2.895605e+01
0.0818522     	-2.897665e+01
0.0819105     	-2.899731e+01
0.081969      	-2.901803e+01
0.0820277     	-2.903879e+01
0.0820865     	-2.905957e+01
0.0821454     	-2.908038e+01
0.0822043     	-2.910120e+01
0.0822634     	-2.912206e+01
0.0823228     	-2.914303e+01
0.0823824     	-2.916408e+01
0.0824423     	-2.918521e+01
0.0825024     	-2.920642e+01
0.0825627     	-2.922771e+01
0.0826231     	-2.924904e+01
0.0826838     	-2.927045e+01
0.0827446     	-2.929189e+01
0.0828056     	-2.931341e+01
0.0828668     	-2.933498e+01
0.0829282     	-2.935663e+01
0.0829897     	-2.937834e+01
0.0830515     	-2.940015e+01
0.0831136     	-2.942205e+01
0.0831759     	-2.944405e+01
0.0832386     	-2.946617e+01
0.0833015     	-2.948838e+01
0.0833648     	-2.951077e+01
0.0834285     	-2.953329e+01
0.0834926     	-2.955594e+01
0.0835569     	-2.957868e+01
0.0836214     	-2.960147e+01
0.0836863     	-2.962442e+01
0.0837517     	-2.964757e+01
0.083817      	-2.967067e+01
0.0838833     	-2.969417e+01
0.0839504     	-2.971798e+01
0.0840179     	-2.974197e+01
0.0840856     	-2.976595e+01
0.0841528     	-2.978974e+01
0.0842192     	-2.981314e+01
0.0842842     	-2.983598e+01
0.0843475     	-2.985813e+01
0.0844087     	-2.987948e+01
0.0844678     	-2.990003e+01
0.0845249     	-2.991989e+01
0.0845801     	-2.993904e+01
0.0846345     	-2.995799e+01
0.0846877     	-2.997655e+01
0.0847391     	-2.999447e+01
0.0847884     	-3.001163e+01
0.0848358     	-3.002808e+01
0.0848826     	-3.004440e+01
0.0849281     	-3.006031e+01
0.0849722     	-3.007571e+01
0.0850152     	-3.009075e+01
0.0850584     	-3.010604e+01
0.0851018     	-3.012143e+01
0.085145      	-3.013681e+01
0.0851881     	-3.015218e+01
0.0852312     	-3.016756e+01
0.0852742     	-3.018297e+01
0.0853174     	-3.019843e+01
0.0853607     	-3.021398e+01
0.0854046     	-3.022977e+01
0.0854489     	-3.024576e+01
0.0854937     	-3.026194e+01
0.085539      	-3.027828e+01
0.0855847     	-3.029477e+01
0.0856307     	-3.031140e+01
0.0856772     	-3.032816e+01
0.0857239     	-3.034502e+01
0.085771      	-3.036198e+01
0.0858183     	-3.037900e+01
0.0858659     	-3.039612e+01
0.0859138     	-3.041334e+01
0.0859619     	-3.043066e+01
0.0860105     	-3.044808e+01
0.0860593     	-3.046563e+01
0.0861086     	-3.048332e+01
0.0861585     	-3.050123e+01
0.0862089     	-3.051937e+01
0.08626       	-3.053771e+01
0.0863117     	-3.055627e+01
0.086364      	-3.057504e+01
0.0864169     	-3.059402e+01
0.0864705     	-3.061324e+01
0.0865248     	-3.063271e+01
0.0865802     	-3.065259e+01
0.0866367     	-3.067287e+01
0.0866943     	-3.069349e+01
0.0867527     	-3.071444e+01
0.086812      	-3.073567e+01
0.0868722     	-3.075716e+01
0.0869331     	-3.077887e+01
0.0869945     	-3.080076e+01
0.0870566     	-3.082282e+01
0.0871192     	-3.084503e+01
0.0871822     	-3.086737e+01
0.0872456     	-3.088981e+01
0.0873091     	-3.091227e+01
0.0873727     	-3.093467e+01
0.0874368     	-3.095730e+01
0.0875009     	-3.097992e+01
0.0875648     	-3.100240e+01
0.0876283     	-3.102469e+01
0.0876913     	-3.104677e+01
0.0877534     	-3.106850e+01
0.0878142     	-3.108973e+01
0.0878737     	-3.111044e+01
0.0879336     	-3.113139e+01
0.0879934     	-3.115239e+01
0.0880528     	-3.117323e+01
0.0881115     	-3.119381e+01
0.0881695     	-3.121410e+01
0.088227      	-3.123426e+01
0.088284      	-3.125428e+01
0.0883414     	-3.127451e+01
0.0883989     	-3.129480e+01
0.0884559     	-3.131489e+01
0.0885123     	-3.133475e+01
0.0885681     	-3.135438e+01
0.0886233     	-3.137378e+01
0.0886778     	-3.139293e+01
0.0887317     	-3.141187e+01
0.088785      	-3.143061e+01
0.0888378     	-3.144915e+01
0.08889       	-3.146752e+01
0.0889418     	-3.148574e+01
0.0889932     	-3.150384e+01
0.0890443     	-3.152187e+01
0.0890952     	-3.153984e+01
0.089146      	-3.155777e+01
0.0891971     	-3.157586e+01
0.0892483     	-3.159404e+01
0.0892997     	-3.161227e+01
0.089351      	-3.163051e+01
0.0894024     	-3.164872e+01
0.0894536     	-3.166690e+01
0.0895048     	-3.168504e+01
0.0895559     	-3.170316e+01
0.089607      	-3.172125e+01
0.089658      	-3.173931e+01
0.0897089     	-3.175734e+01
0.0897597     	-3.177533e+01
0.089811      	-3.179350e+01
0.0898625     	-3.181178e+01
0.0899142     	-3.183014e+01
0.0899661     	-3.184856e+01
0.0900183     	-3.186705e+01
0.0900706     	-3.188561e+01
0.0901232     	-3.190425e+01
0.090176      	-3.192297e+01
0.090229      	-3.194175e+01
0.0902822     	-3.196058e+01
0.0903359     	-3.197960e+01
0.09039       	-3.199881e+01
0.0904448     	-3.201824e+01
0.0905001     	-3.203786e+01
0.0905559     	-3.205765e+01
0.0906128     	-3.207784e+01
0.0906707     	-3.209840e+01
0.0907294     	-3.211928e+01
0.090789      	-3.214044e+01
0.0908493     	-3.216184e+01
0.0909104     	-3.218346e+01
0.090972      	-3.220527e+01
0.0910342     	-3.222725e+01
0.0910969     	-3.224937e+01
0.09116       	-3.227161e+01
0.0912234     	-3.229395e+01
0.0912871     	-3.231636e+01
0.091351      	-3.233882e+01
0.0914154     	-3.236148e+01
0.0914802     	-3.238424e+01
0.0915451     	-3.240702e+01
0.0916099     	-3.242977e+01
0.0916745     	-3.245240e+01
0.0917388     	-3.247488e+01
0.0918025     	-3.249716e+01
0.0918657     	-3.251922e+01
0.0919282     	-3.254105e+01
0.0919902     	-3.256267e+01
0.0920516     	-3.258411e+01
0.0921129     	-3.260557e+01
0.0921737     	-3.262685e+01
0.0922338     	-3.264784e+01
0.0922928     	-3.266847e+01
0.0923511     	-3.268883e+01
0.0924084     	-3.270881e+01
0.0924643     	-3.272833e+01
0.09252       	-3.274778e+01
0.0925749     	-3.276699e+01
0.0926289     	-3.278589e+01
0.0926817     	-3.280434e+01
0.0927339     	-3.282263e+01
0.0927864     	-3.284110e+01
0.0928386     	-3.285950e+01
0.0928903     	-3.287774e+01
0.0929416     	-3.289582e+01
0.0929924     	-3.291375e+01
0.0930428     	-3.293155e+01
0.0930929     	-3.294922e+01
0.0931426     	-3.296679e+01
0.0931925     	-3.298450e+01
0.0932425     	-3.300227e+01
0.0932926     	-3.302006e+01
0.0933425     	-3.303780e+01
0.0933922     	-3.305548e+01
0.0934417     	-3.307307e+01
0.093491      	-3.309055e+01
0.09354       	-3.310794e+01
0.0935887     	-3.312524e+01
0.0936372     	-3.314245e+01
0.0936856     	-3.315960e+01
0.0937337     	-3.317670e+01
0.0937823     	-3.319399e+01
0.0938312     	-3.321143e+01
0.0938804     	-3.322899e+01
0.0939298     	-3.324665e+01
0.0939795     	-3.326439e+01
0.0940294     	-3.328219e+01
0.0940794     	-3.330003e+01
0.0941294     	-3.331787e+01
0.0941795     	-3.333573e+01
0.0942297     	-3.335360e+01
0.09428       	-3.337149e+01
0.0943304     	-3.338944e+01
0.0943811     	-3.340748e+01
0.094432      	-3.342562e+01
0.0944833     	-3.344387e+01
0.0945349     	-3.346230e+01
0.0945871     	-3.348090e+01
0.0946397     	-3.349965e+01
0.0946926     	-3.351853e+01
0.0947461     	-3.353758e+01
0.0948        	-3.355682e+01
0.0948545     	-3.357625e+01
0.0949096     	-3.359588e+01
0.0949653     	-3.361572e+01
0.0950215     	-3.363577e+01
0.0950784     	-3.365602e+01
0.0951359     	-3.367652e+01
0.0951943     	-3.369731e+01
0.0952534     	-3.371838e+01
0.0953133     	-3.373972e+01
0.095374      	-3.376131e+01
0.0954354     	-3.378315e+01
0.0954975     	-3.380527e+01
0.0955604     	-3.382763e+01
0.095624      	-3.385021e+01
0.0956882     	-3.387300e+01
0.0957524     	-3.389569e+01
0.0958162     	-3.391821e+01
0.0958798     	-3.394060e+01
0.095943      	-3.396286e+01
0.096006      	-3.398500e+01
0.0960687     	-3.400703e+01
0.0961311     	-3.402896e+01
0.0961934     	-3.405083e+01
0.0962554     	-3.407265e+01
0.0963173     	-3.409444e+01
0.0963791     	-3.411619e+01
0.0964407     	-3.413788e+01
0.0965021     	-3.415952e+01
0.0965633     	-3.418110e+01
0.0966244     	-3.420264e+01
0.0966853     	-3.422413e+01
0.096746      	-3.424557e+01
0.0968066     	-3.426698e+01
0.0968671     	-3.428835e+01
0.0969276     	-3.430972e+01
0.096988      	-3.433110e+01
0.0970485     	-3.435251e+01
0.0971091     	-3.437395e+01
0.0971697     	-3.439545e+01
0.0972288     	-3.441624e+01
0.097286      	-3.443629e+01
0.0973415     	-3.445566e+01
0.0973965     	-3.447494e+01
0.0974506     	-3.449385e+01
0.0975031     	-3.451219e+01
0.097554      	-3.452996e+01
0.0976051     	-3.454788e+01
0.0976556     	-3.456563e+01
0.0977055     	-3.458317e+01
0.0977548     	-3.460054e+01
0.0978037     	-3.461780e+01
0.0978531     	-3.463528e+01
0.0979026     	-3.465289e+01
0.0979522     	-3.467052e+01
0.0980018     	-3.468816e+01
0.0980515     	-3.470583e+01
0.0981012     	-3.472353e+01
0.098151      	-3.474125e+01
0.0982009     	-3.475901e+01
0.0982509     	-3.477680e+01
0.0983011     	-3.479465e+01
0.0983514     	-3.481257e+01
0.098402      	-3.483057e+01
0.0984528     	-3.484865e+01
0.0985038     	-3.486681e+01
0.0985551     	-3.488506e+01
0.0986067     	-3.490342e+01
0.0986585     	-3.492186e+01
0.0987106     	-3.494040e+01
