# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
0.0327841     	p_rgh         	2.892414e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.282773e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0327961     	p_rgh         	2.885578e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.280274e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0328081     	p_rgh         	2.878976e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.277779e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0328201     	p_rgh         	2.872605e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.275286e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0328321     	p_rgh         	2.866463e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.272795e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.032844      	p_rgh         	2.860549e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.270308e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0328559     	p_rgh         	2.854674e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.267824e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0328679     	p_rgh         	2.848715e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.265343e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0328798     	p_rgh         	2.842607e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.262868e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0328916     	p_rgh         	2.836299e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.260398e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0329035     	p_rgh         	2.829742e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.257935e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0329153     	p_rgh         	2.822889e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.255479e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0329271     	p_rgh         	2.815692e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.253031e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0329389     	p_rgh         	2.808108e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.250593e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0329507     	p_rgh         	2.800094e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.248163e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0329624     	p_rgh         	2.791614e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.245744e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0329741     	p_rgh         	2.782637e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.243335e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0329858     	p_rgh         	2.773140e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.240936e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0329974     	p_rgh         	2.763109e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.238549e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0330091     	p_rgh         	2.752536e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.236173e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0330207     	p_rgh         	2.741424e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.233809e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0330322     	p_rgh         	2.729785e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.231456e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0330437     	p_rgh         	2.717636e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.229115e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0330552     	p_rgh         	2.705002e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.226785e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0330667     	p_rgh         	2.691152e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.224466e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0330781     	p_rgh         	2.676435e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.222159e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0330895     	p_rgh         	2.660182e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.219861e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0331009     	p_rgh         	2.642715e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.217575e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0331122     	p_rgh         	2.624225e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.215302e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0331235     	p_rgh         	2.604947e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.213041e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0331348     	p_rgh         	2.585085e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.210790e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.033146      	p_rgh         	2.564798e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.208548e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0331572     	p_rgh         	2.544214e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.206314e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0331684     	p_rgh         	2.523434e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.204087e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0331795     	p_rgh         	2.502536e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.201866e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0331906     	p_rgh         	2.481587e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.199651e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0332017     	p_rgh         	2.460638e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.197441e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0332128     	p_rgh         	2.439735e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.195236e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0332238     	p_rgh         	2.418914e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.193036e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0332348     	p_rgh         	2.398207e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.190840e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0332458     	p_rgh         	2.377641e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.188648e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0332568     	p_rgh         	2.357241e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.186461e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0332677     	p_rgh         	2.337027e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.184278e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0332786     	p_rgh         	2.317017e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.182099e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0332895     	p_rgh         	2.297228e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.179924e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0333004     	p_rgh         	2.277674e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.177753e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0333112     	p_rgh         	2.258369e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.175585e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.033322      	p_rgh         	2.239325e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.173420e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0333328     	p_rgh         	2.220552e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.171259e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0333436     	p_rgh         	2.202060e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.169101e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0333544     	p_rgh         	2.183858e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.166947e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0333651     	p_rgh         	2.165954e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.164795e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0333758     	p_rgh         	2.148355e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.162645e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0333865     	p_rgh         	2.131068e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.160499e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0333972     	p_rgh         	2.114099e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.158354e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0334078     	p_rgh         	2.097452e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.156212e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0334184     	p_rgh         	2.081134e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.154072e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.033429      	p_rgh         	2.065148e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.151934e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0334396     	p_rgh         	2.049498e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.149797e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0334502     	p_rgh         	2.034187e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.147662e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0334607     	p_rgh         	2.019219e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.145528e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0334713     	p_rgh         	2.004596e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.143394e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0334818     	p_rgh         	1.990321e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.141261e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0334923     	p_rgh         	1.976395e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.139129e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0335028     	p_rgh         	1.962819e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.136997e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0335132     	p_rgh         	1.949595e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.134864e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0335237     	p_rgh         	1.936724e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.132732e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0335341     	p_rgh         	1.924205e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.130598e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0335445     	p_rgh         	1.912040e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.128463e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0335549     	p_rgh         	1.900228e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.126327e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0335652     	p_rgh         	1.888769e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.124190e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0335756     	p_rgh         	1.877662e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.122050e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0335859     	p_rgh         	1.866906e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.119908e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0335963     	p_rgh         	1.856501e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.117764e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0336066     	p_rgh         	1.846444e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.115616e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0336169     	p_rgh         	1.836734e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.113465e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0336272     	p_rgh         	1.827369e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.111311e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0336374     	p_rgh         	1.818348e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.109152e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0336477     	p_rgh         	1.809667e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.106989e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0336579     	p_rgh         	1.801324e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.104821e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0336682     	p_rgh         	1.793317e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.102648e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0336784     	p_rgh         	1.785643e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.100469e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0336886     	p_rgh         	1.778298e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.098286e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0336988     	p_rgh         	1.771279e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.096096e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.033709      	p_rgh         	1.764583e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.093902e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0337191     	p_rgh         	1.758207e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.091701e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0337293     	p_rgh         	1.752146e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.089495e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0337394     	p_rgh         	1.746396e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.087283e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0337496     	p_rgh         	1.740953e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.085065e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0337597     	p_rgh         	1.735814e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.082842e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0337698     	p_rgh         	1.730974e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.080613e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0337799     	p_rgh         	1.726428e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.078378e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.03379       	p_rgh         	1.722171e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.076138e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0338001     	p_rgh         	1.718199e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.073893e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0338102     	p_rgh         	1.714507e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.071643e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0338202     	p_rgh         	1.711091e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.069387e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0338303     	p_rgh         	1.707944e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.067126e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0338404     	p_rgh         	1.705061e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.064860e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0338504     	p_rgh         	1.702438e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.062590e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0338604     	p_rgh         	1.700069e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.060315e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0338705     	p_rgh         	1.697948e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.058035e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0338805     	p_rgh         	1.696071e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.055752e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0338905     	p_rgh         	1.694430e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.053464e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0339005     	p_rgh         	1.693021e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.051172e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0339105     	p_rgh         	1.691837e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.048876e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0339205     	p_rgh         	1.690874e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.046577e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0339305     	p_rgh         	1.690124e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.044275e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0339405     	p_rgh         	1.689582e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.041969e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0339505     	p_rgh         	1.689241e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.039660e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0339605     	p_rgh         	1.689097e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.037349e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0339704     	p_rgh         	1.689142e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.035034e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0339804     	p_rgh         	1.689370e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.032717e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0339903     	p_rgh         	1.689776e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.030398e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0340003     	p_rgh         	1.690352e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.028077e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0340103     	p_rgh         	1.691093e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.025754e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0340202     	p_rgh         	1.691993e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.023429e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0340302     	p_rgh         	1.693044e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.021103e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0340401     	p_rgh         	1.694241e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.018775e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.03405       	p_rgh         	1.695577e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.016446e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.03406       	p_rgh         	1.697047e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.014116e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0340699     	p_rgh         	1.698642e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.011785e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0340798     	p_rgh         	1.700358e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.009453e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0340898     	p_rgh         	1.702187e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.007121e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0340997     	p_rgh         	1.704123e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.004788e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0341096     	p_rgh         	1.706161e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.002456e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0341195     	p_rgh         	1.708292e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	4.000123e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0341294     	p_rgh         	1.710512e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.997791e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0341394     	p_rgh         	1.712814e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.995459e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0341493     	p_rgh         	1.715190e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.993127e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0341592     	p_rgh         	1.717636e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.990796e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0341691     	p_rgh         	1.720144e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.988466e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.034179      	p_rgh         	1.722709e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.986136e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0341889     	p_rgh         	1.725324e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.983808e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0341988     	p_rgh         	1.727983e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.981481e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0342087     	p_rgh         	1.730679e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.979156e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0342186     	p_rgh         	1.733406e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.976831e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0342285     	p_rgh         	1.736159e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.974509e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0342384     	p_rgh         	1.738932e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.972188e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0342483     	p_rgh         	1.741717e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.969869e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0342582     	p_rgh         	1.744509e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.967551e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0342681     	p_rgh         	1.747303e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.965236e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.034278      	p_rgh         	1.750091e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.962923e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0342879     	p_rgh         	1.752869e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.960612e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0342978     	p_rgh         	1.755631e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.958303e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0343077     	p_rgh         	1.758370e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.955997e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0343176     	p_rgh         	1.761082e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.953693e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0343274     	p_rgh         	1.763759e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.951391e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0343373     	p_rgh         	1.766398e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.949092e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0343472     	p_rgh         	1.768992e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.946796e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0343571     	p_rgh         	1.771535e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.944502e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.034367      	p_rgh         	1.774023e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.942211e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0343768     	p_rgh         	1.776451e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.939923e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0343867     	p_rgh         	1.778812e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.937638e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0343966     	p_rgh         	1.781102e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.935355e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0344065     	p_rgh         	1.783315e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.933074e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0344164     	p_rgh         	1.785447e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.930797e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0344262     	p_rgh         	1.787493e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.928522e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0344361     	p_rgh         	1.789448e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.926250e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.034446      	p_rgh         	1.791307e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.923980e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0344558     	p_rgh         	1.793065e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.921714e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0344657     	p_rgh         	1.794718e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.919450e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0344755     	p_rgh         	1.796262e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.917188e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0344854     	p_rgh         	1.797692e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.914930e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0344953     	p_rgh         	1.799003e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.912675e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0345051     	p_rgh         	1.800191e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.910422e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.034515      	p_rgh         	1.801253e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.908172e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0345248     	p_rgh         	1.802184e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.905925e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0345346     	p_rgh         	1.802981e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.903680e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0345445     	p_rgh         	1.803639e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.901438e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0345543     	p_rgh         	1.804155e+04	(2.806422e+00 1.777624e+00 2.783499e+00)	3.899199e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
