# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.0262855     	p_rgh         	7.290974e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.441077e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0263384     	p_rgh         	7.236174e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.371163e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.026391      	p_rgh         	7.188011e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.302526e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0264436     	p_rgh         	7.151942e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.241653e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0264957     	p_rgh         	7.122498e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.181433e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0265474     	p_rgh         	7.101843e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.130235e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0265987     	p_rgh         	7.096453e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.118309e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0266496     	p_rgh         	7.087618e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.106534e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0267004     	p_rgh         	7.086789e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.094687e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.026751      	p_rgh         	7.099046e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.082805e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0268021     	p_rgh         	7.082173e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	2.070918e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0268536     	p_rgh         	7.017802e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	2.058926e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0269054     	p_rgh         	6.961850e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	2.046969e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0269574     	p_rgh         	6.924281e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	2.035075e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0270096     	p_rgh         	6.902551e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	2.023257e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0270618     	p_rgh         	6.895366e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	2.011294e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0271139     	p_rgh         	6.900862e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.999273e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0271659     	p_rgh         	6.916961e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.987377e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0272178     	p_rgh         	6.934625e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.975385e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0272695     	p_rgh         	6.965333e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.963553e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.027321      	p_rgh         	6.985471e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.951922e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0273723     	p_rgh         	6.966625e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.940473e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0274236     	p_rgh         	6.963688e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.929167e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0274749     	p_rgh         	6.975543e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.918064e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0275263     	p_rgh         	6.998567e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.907090e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0275778     	p_rgh         	7.031297e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.896307e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0276294     	p_rgh         	7.071585e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.885676e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0276811     	p_rgh         	7.119081e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.876110e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0277332     	p_rgh         	7.179864e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.866176e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0277855     	p_rgh         	7.247469e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.863557e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.027838      	p_rgh         	7.321700e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.854754e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0278907     	p_rgh         	7.366695e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.845884e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0279438     	p_rgh         	7.348553e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	1.844968e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0279971     	p_rgh         	7.317504e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	1.837539e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0280508     	p_rgh         	7.290391e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	1.829925e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0281049     	p_rgh         	7.268843e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	1.829180e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0281596     	p_rgh         	7.251525e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.569208e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.028215      	p_rgh         	7.239008e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.550032e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0282709     	p_rgh         	7.231294e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.524933e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0283274     	p_rgh         	7.228930e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.478764e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0283845     	p_rgh         	7.231925e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.438149e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0284422     	p_rgh         	7.240166e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.403799e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0285005     	p_rgh         	7.253561e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.369995e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0285595     	p_rgh         	7.272008e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.335651e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.028619      	p_rgh         	7.295377e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.300022e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0286791     	p_rgh         	7.323485e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.263868e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0287399     	p_rgh         	7.356116e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.220641e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0288019     	p_rgh         	7.393686e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.183441e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0288641     	p_rgh         	7.435425e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.152677e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0289263     	p_rgh         	7.480148e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.117444e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0289886     	p_rgh         	7.527656e+04	(2.468921e+00 1.697895e+00 2.405653e+00)	2	2.089386e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0290509     	p_rgh         	7.559927e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.062062e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0291134     	p_rgh         	7.562570e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.035822e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0291759     	p_rgh         	7.567219e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.010892e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0292384     	p_rgh         	7.570621e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.987757e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0293009     	p_rgh         	7.576598e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.967522e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0293635     	p_rgh         	7.581311e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.953106e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0294261     	p_rgh         	7.580210e+04	(1.784603e+00 -2.803374e+00 2.783466e+00)	2	1.942090e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0294887     	p_rgh         	7.471624e+04	(1.784603e+00 -2.803374e+00 2.783466e+00)	2	1.930048e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.029551      	p_rgh         	7.483237e+04	(1.183273e+00 -3.164306e+00 2.787024e+00)	2	1.922675e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0296117     	p_rgh         	7.444123e+04	(1.183273e+00 -3.164306e+00 2.787024e+00)	2	1.923127e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0296709     	p_rgh         	7.424620e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	1.977732e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0297297     	p_rgh         	7.329315e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	1.977648e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0297878     	p_rgh         	7.250010e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.063958e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0298448     	p_rgh         	7.187781e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.060101e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0299002     	p_rgh         	7.142361e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.055617e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.029954      	p_rgh         	7.364353e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.147905e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0300065     	p_rgh         	7.344038e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.146799e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0300592     	p_rgh         	7.335809e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.143174e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0301117     	p_rgh         	7.476112e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.141352e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.030164      	p_rgh         	7.405156e+04	(3.161621e+00 -1.182367e+00 2.292819e+00)	2	2.213613e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0302159     	p_rgh         	7.368874e+04	(3.161621e+00 -1.182367e+00 2.292819e+00)	2	2.214795e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0302676     	p_rgh         	7.365118e+04	(3.161621e+00 -1.182367e+00 2.292819e+00)	2	2.213764e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0303191     	p_rgh         	7.386386e+04	(3.161621e+00 -1.182367e+00 2.292819e+00)	2	2.210462e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0303706     	p_rgh         	7.427013e+04	(3.161621e+00 -1.182367e+00 2.292819e+00)	2	2.270894e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.030422      	p_rgh         	7.478461e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.260014e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0304739     	p_rgh         	7.489472e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.247490e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0305263     	p_rgh         	7.503281e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.304104e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0305791     	p_rgh         	7.519827e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.286832e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0306323     	p_rgh         	7.539004e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.267652e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0306857     	p_rgh         	7.560705e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.319817e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0307393     	p_rgh         	7.533523e+04	(2.341393e+00 -2.334736e+00 2.780798e+00)	2	2.294032e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0307932     	p_rgh         	7.370356e+04	(2.341393e+00 -2.334736e+00 2.780798e+00)	2	2.265582e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0308474     	p_rgh         	7.639729e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.311965e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.030902      	p_rgh         	7.670415e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.282360e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.030957      	p_rgh         	7.703098e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.251000e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0310124     	p_rgh         	7.737647e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.287176e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0310681     	p_rgh         	7.773911e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.250501e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0311243     	p_rgh         	7.811799e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.353843e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0311808     	p_rgh         	7.851131e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.307044e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0312377     	p_rgh         	7.891753e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.259936e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0312951     	p_rgh         	7.933532e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.213515e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0313529     	p_rgh         	7.976265e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.176118e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0314108     	p_rgh         	8.019444e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.226614e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0314686     	p_rgh         	8.062640e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.179964e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0315262     	p_rgh         	8.105643e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.132971e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0315837     	p_rgh         	8.148258e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.217339e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0316411     	p_rgh         	8.190311e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.170689e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0316984     	p_rgh         	8.231615e+04	(2.770709e+00 2.511800e-01 2.278960e+00)	2	2.122679e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0317555     	p_rgh         	8.254162e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.074797e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0318124     	p_rgh         	8.170092e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.895049e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0318693     	p_rgh         	8.098846e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.810734e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0319259     	p_rgh         	8.041004e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.730554e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0319824     	p_rgh         	7.996719e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.633488e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0320387     	p_rgh         	7.966182e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.568710e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0320949     	p_rgh         	7.948521e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.501742e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0321508     	p_rgh         	7.941899e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.433318e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0322066     	p_rgh         	7.944256e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.366678e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0322621     	p_rgh         	7.954476e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.300500e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0323174     	p_rgh         	7.971816e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.233759e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0323722     	p_rgh         	7.995449e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.167136e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0324267     	p_rgh         	8.024572e+04	(1.784532e+00 2.803368e+00 2.783478e+00)	2	2.100680e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0324807     	p_rgh         	7.914251e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	2.034685e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0325343     	p_rgh         	7.570939e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.969457e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0325874     	p_rgh         	7.244740e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.905354e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0326401     	p_rgh         	6.935115e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.845181e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0326924     	p_rgh         	8.390937e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.787992e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0327443     	p_rgh         	8.271603e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.731333e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0327957     	p_rgh         	8.158685e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.674818e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0328467     	p_rgh         	8.054696e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.657434e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0328973     	p_rgh         	7.951194e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.639916e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0329475     	p_rgh         	7.858841e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.622529e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0329974     	p_rgh         	8.132451e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.605344e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0330471     	p_rgh         	7.793792e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.589360e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0330965     	p_rgh         	7.513665e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.578348e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0331456     	p_rgh         	7.308028e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.564105e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.0331945     	p_rgh         	7.166952e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	2.026503e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0332432     	p_rgh         	7.075569e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	2.006827e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0332916     	p_rgh         	7.266940e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.986118e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0333398     	p_rgh         	7.121542e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.965443e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0333878     	p_rgh         	6.975695e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.945488e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0334356     	p_rgh         	6.848079e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.931687e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0334833     	p_rgh         	6.737743e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.917544e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0335307     	p_rgh         	6.644833e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.896064e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0335781     	p_rgh         	6.568802e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.885879e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0336252     	p_rgh         	6.510012e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.875183e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0336723     	p_rgh         	6.469272e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.867989e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0337192     	p_rgh         	6.444971e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.860042e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0337659     	p_rgh         	6.435516e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.850338e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0338126     	p_rgh         	6.439174e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.843274e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.033859      	p_rgh         	6.454271e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.838388e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0339052     	p_rgh         	6.479158e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.832355e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0339515     	p_rgh         	6.512964e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.830514e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0339977     	p_rgh         	6.554438e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.827532e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0340438     	p_rgh         	6.602662e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.823772e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0340898     	p_rgh         	6.656833e+04	(2.803905e+00 -1.777986e+00 2.285874e+00)	2	1.819981e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0341357     	p_rgh         	6.653245e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.816183e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0341816     	p_rgh         	6.569808e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.812371e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0342273     	p_rgh         	6.498422e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.810644e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0342731     	p_rgh         	6.441021e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.806822e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0343187     	p_rgh         	6.407179e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.806483e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0343644     	p_rgh         	6.375499e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.837943e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.03441       	p_rgh         	6.356158e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.867853e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0344557     	p_rgh         	6.347013e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.896365e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0345013     	p_rgh         	6.345512e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.925088e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.034547      	p_rgh         	6.354168e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.951785e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0345927     	p_rgh         	6.370670e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.974234e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0346384     	p_rgh         	6.402134e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	1.994172e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0346842     	p_rgh         	6.437357e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.011485e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0347301     	p_rgh         	6.480366e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.028155e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0347761     	p_rgh         	6.531250e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.040354e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.0348221     	p_rgh         	6.561772e+04	(3.206782e+00 7.344984e-01 2.283070e+00)	2	2.051913e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
